title,cleaned_title,sentiment_label,source
"Ragutis , controlled by the Finnish brewery Olvi , achieved a 5.7 percent rise in beer sales to 22.6 million liters and held a 10.75 percent market share .",ragutis controlled by the finnish brewery olvi achieved a 57 percent rise in beer sale to 226 million liter and held a 1075 percent market share,positive,financial_phrasebank
"The 250 sq m 2,691 sq ft store in Copenhagen 's premier shopping district was inaugurated today , further strengthening the company 's presence in Nordic capitals .",the 250 sq m 2691 sq ft store in copenhagen s premier shopping district wa inaugurated today further strengthening the company s presence in nordic capital,positive,financial_phrasebank
"The metal has gained 41 percent this year as demand from China , the world 's largest user , increased .",the metal ha gained 41 percent this year a demand from china the world s largest user increased,positive,financial_phrasebank
"In addition , Cramo and Peab have signed exclusive five-year rental agreements in Finland and have extended their existing rental agreements in the Swedish market for another five years .",in addition cramo and peab have signed exclusive fiveyear rental agreement in finland and have extended their existing rental agreement in the swedish market for another five year,positive,financial_phrasebank
"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market .",outotec oyj press release december 4 2009 1030 am outotec establishes a new subsidiary in kolkata outotec ha established a subsidiary in india in order to better serve it indian customer and to increase it business in the growing indian market,positive,financial_phrasebank
It is also 7.7 pct above the 12-month volume weighted average price of the stock .,it is also 77 pct above the 12month volume weighted average price of the stock,positive,financial_phrasebank
"Mobile phone shipments jumped 26 percent to almost 112 million units , while Finnish company 's global market share rose to 39 percent from 36 percent .",mobile phone shipment jumped 26 percent to almost 112 million unit while finnish company s global market share rose to 39 percent from 36 percent,positive,financial_phrasebank
"On January 29 , 2009 The largest Nordic bank Nordea and Finnish retail chain Stockmann launched a regionally unique cooperation project : they are the first to introduce a common MasterCard credit card enabling payments in different states and stores .",on january 29 2009 the largest nordic bank nordea and finnish retail chain stockmann launched a regionally unique cooperation project they are the first to introduce a common mastercard credit card enabling payment in different state and store,neutral,financial_phrasebank
"QPR has an established international customer base , spread over 70 countries in 2009 , and a variety of organizations including banks , manufacturing companies , service companies and government authorities .",qpr ha an established international customer base spread over 70 country in 2009 and a variety of organization including bank manufacturing company service company and government authority,neutral,financial_phrasebank
"Selects Third Party Logistics Leader Transplace for Best-in-Class Technology , Procurement Capabilities ; Leading Specialty Packaging Manufacturer Employs Complete 3PL Solution for Supply Chain Visibility and Transportation Efficiency to Increase Service Levels and On-Time Deliveries",selects third party logistics leader transplace for bestinclass technology procurement capability leading specialty packaging manufacturer employ complete 3pl solution for supply chain visibility and transportation efficiency to increase service level and ontime delivery,positive,financial_phrasebank
4G allows customers to use mobile broadband services with speeds up to ten times higher than with today 's 3G .,4g allows customer to use mobile broadband service with speed up to ten time higher than with today s 3g,positive,financial_phrasebank
"According to Eijkens , a publisher can do much more than just publish colourful books : a publisher can provide value added to information by individualising it .",according to eijkens a publisher can do much more than just publish colourful book a publisher can provide value added to information by individualising it,neutral,financial_phrasebank
"Based on strong customer interest and feedback , using RPM mobile phone manufacturers , operators , enterprises and developer forums can significantly increase their product and service quality , user-experience and cost-efficiency '' , Tulonen continues .",based on strong customer interest and feedback using rpm mobile phone manufacturer operator enterprise and developer forum can significantly increase their product and service quality userexperience and costefficiency tulonen continues,positive,financial_phrasebank
Cameco is to provide an upfront investment of up to USD 60mn for the construction of the uranium extraction circuit .,cameco is to provide an upfront investment of up to usd 60mn for the construction of the uranium extraction circuit,neutral,financial_phrasebank
"CDP was established on the initiative of institutional investors ; however , the annually published results also interest an increasing number of customers and other interest groups of the reporting companies .",cdp wa established on the initiative of institutional investor however the annually published result also interest an increasing number of customer and other interest group of the reporting company,neutral,financial_phrasebank
The original contract was signed last summer .,the original contract wa signed last summer,neutral,financial_phrasebank
